井名,深度,GR,SP,AC,CAL,DEN,CNL,PE,RD,SW,RD_RS_ratio,y_fine,y_coarse
延1156,4128.25,16.481,76.667,166.224,21.966,2.76,7.402,2.852,1370.817,50.047,1.14,含气层,气层优势类
延1156,4128.375,16.054,76.667,165.611,21.969,2.76,7.51,2.895,1462.583,46.731,1.15,含气层,气层优势类
延1156,4128.5,15.486,77.127,165.623,21.975,2.762,7.658,2.895,1535.764,45.654,1.15,含气层,气层优势类
延1156,4128.625,14.777,77.498,165.781,21.975,2.762,7.771,2.895,1573.736,44.711,1.15,含气层,气层优势类
延1156,4128.75,14.205,77.685,165.628,21.971,2.764,7.752,2.895,1575.431,44.036,1.15,含气层,气层优势类
延1156,4128.875,14.303,78.357,165.134,21.976,2.768,7.558,2.895,1557.685,43.743,1.16,含气层,气层优势类
延1156,4129.0,14.83,78.898,164.724,21.993,2.775,7.289,2.895,1564.137,46.165,1.16,含气层,气层优势类
靖130-1,3975.0,15.985,74.922,180.651,22.671,2.697,10.558,2.8,75.207,31.0,1.06,含气水层,气水风险类
靖130-1,3975.125,16.052,74.832,182.704,22.654,2.674,10.783,2.813,62.371,30.827,1.06,含气水层,气水风险类
靖130-1,3975.25,17.099,74.746,183.864,22.587,2.653,11.044,2.822,53.653,31.895,1.07,含气水层,气水风险类
靖130-1,3975.375,18.179,74.664,185.2,22.521,2.637,11.546,2.83,48.049,32.197,1.07,含气水层,气水风险类
靖130-1,3975.5,18.319,74.587,187.281,22.497,2.624,12.385,2.933,44.971,30.72,1.07,含气水层,气水风险类
靖130-1,3975.625,17.659,74.513,189.622,22.475,2.614,13.368,3.185,43.988,28.722,1.06,含气水层,气水风险类
靖130-1,3975.75,17.122,74.444,191.404,22.525,2.607,14.124,3.328,44.502,27.697,1.06,含气水层,气水风险类
靖130-1,3975.875,17.583,74.381,191.817,22.558,2.604,14.429,3.328,45.846,27.388,1.06,含气水层,气水风险类
靖130-1,3976.0,19.098,74.322,190.429,22.627,2.605,14.288,3.329,47.129,27.791,1.06,含气水层,气水风险类
靖130-1,3976.125,20.992,74.267,187.402,22.833,2.612,13.851,3.329,47.507,30.616,1.05,含气水层,气水风险类
靖130-1,3976.25,22.319,74.218,183.113,22.959,2.626,13.358,3.33,46.048,38.366,1.05,含气水层,气水风险类
靖130-1,3976.375,22.7,74.166,179.257,23.071,2.644,13.19,3.33,43.473,47.802,1.05,含气水层,气水风险类
靖130-1,3976.5,22.283,74.117,178.236,23.141,2.654,13.576,3.328,42.419,51.086,1.05,含气水层,气水风险类
靖130-1,3976.625,21.528,74.088,178.001,23.152,2.658,14.145,3.327,42.979,50.941,1.05,含气水层,气水风险类
靖130-1,3976.75,20.982,74.064,178.019,23.175,2.659,14.519,3.326,44.956,49.368,1.06,含气水层,气水风险类
靖130-1,3976.875,20.584,74.047,178.123,23.253,2.659,14.484,3.324,47.817,47.293,1.06,含气水层,气水风险类
靖130-1,3977.0,20.417,74.035,178.158,23.397,2.66,14.092,3.322,51.125,45.524,1.06,含气水层,气水风险类
靖67,3858.0,27.764,118.407,160.506,22.731,2.727,5.105,3.007,374.876,100.0,1.2,含气水层,气水风险类
靖67,3858.125,27.333,118.067,163.402,22.917,2.74,5.018,2.986,297.035,100.0,1.14,含气水层,气水风险类
靖67,3858.25,27.915,117.816,166.191,22.991,2.741,5.09,2.976,243.359,100.0,1.1,含气水层,气水风险类
靖67,3858.375,28.877,117.639,168.05,22.896,2.735,5.271,2.968,207.097,100.0,1.06,含气水层,气水风险类
靖67,3858.5,29.233,117.494,168.606,22.734,2.73,5.507,2.959,183.821,100.0,1.04,含气水层,气水风险类
靖67,3858.625,27.967,117.36,167.9,22.624,2.723,5.775,2.946,177.389,100.0,1.02,含气水层,气水风险类
靖67,3858.75,26.655,117.247,166.835,22.612,2.711,6.03,2.931,179.306,100.0,1.02,含气水层,气水风险类
靖67,3858.875,25.392,117.161,166.139,22.707,2.696,6.25,2.918,182.009,100.0,1.02,含气水层,气水风险类
靖67,3859.0,24.963,117.088,166.207,22.817,2.683,6.441,2.911,182.709,100.0,1.02,含气水层,气水风险类
靖67,3859.125,25.767,117.019,167.016,22.787,2.676,6.578,2.92,180.319,100.0,1.01,含气水层,气水风险类
靖67,3859.25,26.481,116.965,168.019,22.656,2.675,6.671,2.948,175.865,100.0,1.01,含气水层,气水风险类
靖67,3859.375,27.099,116.94,168.819,22.493,2.681,6.746,2.994,171.065,100.0,1.01,含气水层,气水风险类
靖67,3859.5,27.672,116.937,169.122,22.418,2.69,6.805,3.048,168.045,100.0,1.01,含气水层,气水风险类
靖67,3859.625,27.853,116.937,168.619,22.408,2.695,6.837,3.097,170.022,100.0,1.03,含气水层,气水风险类
靖67,3859.75,27.901,116.937,167.38,22.381,2.696,6.845,3.128,183.879,100.0,1.07,含气水层,气水风险类
靖67,3859.875,27.335,116.937,165.482,22.364,2.694,6.849,3.133,220.787,100.0,1.14,含气水层,气水风险类
靖67,3860.0,26.572,116.937,163.134,22.378,2.694,6.866,3.111,272.988,100.0,1.21,含气水层,气水风险类
靖67,3860.125,26.514,116.949,160.74,22.404,2.697,6.843,3.066,314.931,100.0,1.25,含气水层,气水风险类
靖67,3860.25,26.75,116.992,158.676,22.444,2.703,6.724,3.016,337.696,100.0,1.27,含气水层,气水风险类
靖67,3860.375,27.349,117.069,156.97,22.535,2.711,6.554,2.975,352.867,100.0,1.29,含气水层,气水风险类
靖67,3860.5,27.745,117.178,155.565,22.664,2.72,6.412,2.957,365.48,100.0,1.29,含气水层,气水风险类
靖67,3860.625,27.49,117.313,154.558,22.66,2.727,6.35,2.97,368.191,100.0,1.3,含气水层,气水风险类
靖67,3860.75,27.517,117.458,154.163,22.629,2.729,6.363,3.006,360.897,100.0,1.31,含气水层,气水风险类
靖67,3860.875,27.858,117.621,154.717,22.76,2.725,6.416,3.054,356.176,100.0,1.32,含气水层,气水风险类
靖67,3861.0,28.595,117.823,156.388,22.98,2.715,6.476,3.101,374.893,100.0,1.36,含气水层,气水风险类
靖67,3861.125,29.229,118.119,158.749,23.177,2.706,6.577,3.133,425.431,100.0,1.42,含气水层,气水风险类
靖67,3861.25,29.332,118.566,160.648,23.213,2.703,6.717,3.143,484.398,100.0,1.47,含气水层,气水风险类
靖67,3861.375,29.476,119.216,161.233,23.138,2.708,6.815,3.13,548.305,100.0,1.5,含气水层,气水风险类
靖67,3861.5,29.796,120.061,160.11,23.164,2.717,6.792,3.098,636.488,100.0,1.52,含气水层,气水风险类
靖67,3861.625,30.186,121.073,157.494,23.467,2.726,6.634,3.051,732.538,100.0,1.53,含气水层,气水风险类
靖67,3861.75,30.405,122.17,154.926,23.671,2.728,6.454,2.998,780.146,100.0,1.49,含气水层,气水风险类
靖67,3861.875,30.289,123.231,153.741,23.55,2.722,6.338,2.946,763.504,100.0,1.43,含气水层,气水风险类
靖67,3862.0,31.024,124.094,154.733,23.179,2.705,6.292,2.904,708.729,100.0,1.36,含气水层,气水风险类
郝9-1,3679.0,22.029,46.722,156.545,22.57,2.793,7.555,3.505,205.712,83.227,1.24,气水同层,气水风险类
郝9-1,3679.125,21.479,46.365,157.291,22.605,2.779,7.249,3.381,185.602,74.942,1.22,气水同层,气水风险类
郝9-1,3679.25,21.32,46.037,157.975,22.688,2.76,7.187,3.261,169.998,67.135,1.21,气水同层,气水风险类
郝9-1,3679.375,21.204,45.736,158.566,22.777,2.743,7.283,3.15,158.436,61.262,1.21,气水同层,气水风险类
郝9-1,3679.5,20.929,45.461,159.1,22.82,2.732,7.452,3.05,149.726,58.702,1.2,气水同层,气水风险类
郝9-1,3679.625,20.682,45.206,159.588,22.809,2.731,7.613,2.963,143.441,59.618,1.2,气水同层,气水风险类
郝9-1,3679.75,20.574,44.971,159.97,22.774,2.736,7.699,2.889,139.095,63.208,1.2,气水同层,气水风险类
郝9-1,3679.875,20.811,44.757,160.128,22.739,2.744,7.688,2.838,136.286,68.229,1.2,气水同层,气水风险类
郝9-1,3680.0,21.723,44.565,160.02,22.722,2.75,7.63,2.822,135.56,73.22,1.2,气水同层,气水风险类
郝9-1,3680.125,22.891,44.395,159.739,22.746,2.752,7.572,2.848,137.069,76.817,1.2,气水同层,气水风险类
郝9-1,3680.25,24.002,44.251,159.464,22.821,2.752,7.534,2.915,139.623,78.678,1.2,气水同层,气水风险类
郝9-1,3680.375,24.927,44.135,159.274,22.905,2.751,7.533,3.01,142.17,79.003,1.21,气水同层,气水风险类
郝9-1,3680.5,24.811,44.052,159.102,22.931,2.75,7.571,3.112,145.088,77.234,1.21,气水同层,气水风险类
郝9-1,3680.625,24.333,44.0,158.88,22.887,2.75,7.615,3.198,149.044,74.493,1.22,气水同层,气水风险类
郝9-1,3680.75,24.512,43.981,158.503,22.826,2.75,7.607,3.248,155.198,72.174,1.23,气水同层,气水风险类
郝9-1,3680.875,25.011,43.996,157.804,22.789,2.751,7.48,3.25,165.99,69.799,1.24,气水同层,气水风险类
郝9-1,3681.0,25.992,44.046,156.776,22.786,2.752,7.202,3.202,183.364,66.689,1.25,气水同层,气水风险类
延1156,4125.0,14.827,80.832,156.999,22.084,2.755,7.29,3.064,538.563,46.631,1.09,水层,气水风险类
延1156,4125.125,14.92,81.266,157.148,22.04,2.744,7.451,3.066,530.816,42.154,1.08,水层,气水风险类
延1156,4125.25,14.629,81.666,157.116,22.012,2.741,7.423,3.015,520.78,40.035,1.07,水层,气水风险类
延1156,4125.375,13.933,81.667,157.153,21.998,2.742,7.305,2.942,510.59,40.018,1.07,水层,气水风险类
延1156,4125.5,13.503,81.576,157.345,21.993,2.743,7.141,2.895,504.944,41.448,1.06,水层,气水风险类
延1156,4125.625,13.53,80.963,157.441,21.993,2.741,6.906,2.895,505.065,43.713,1.06,水层,气水风险类
延1156,4125.75,13.769,80.833,157.376,21.999,2.734,6.511,2.903,508.415,48.674,1.06,水层,气水风险类
延1156,4125.875,14.143,80.629,157.55,22.005,2.727,6.064,2.959,510.057,54.065,1.06,水层,气水风险类
延1156,4126.0,14.757,80.012,158.218,22.008,2.723,5.753,2.982,508.296,60.971,1.06,水层,气水风险类
延1156,4126.125,15.526,80.0,159.553,22.001,2.726,5.643,2.982,504.878,66.087,1.06,水层,气水风险类
延1156,4126.25,16.399,80.0,161.485,21.981,2.735,5.626,2.959,503.616,70.975,1.06,水层,气水风险类
延1156,4126.375,17.45,80.0,163.756,21.958,2.744,5.681,2.898,505.95,74.198,1.06,水层,气水风险类
延1156,4126.5,18.207,79.79,165.844,21.944,2.746,5.788,2.895,508.976,76.411,1.07,水层,气水风险类
延1156,4126.625,17.897,79.174,167.697,21.943,2.742,5.905,2.869,508.299,73.934,1.07,水层,气水风险类
延1156,4126.75,16.37,79.167,169.504,21.947,2.729,5.991,2.797,502.953,67.314,1.07,水层,气水风险类
延1156,4126.875,14.777,79.167,171.053,21.95,2.717,6.14,2.741,499.426,57.723,1.07,水层,气水风险类
延1156,4127.0,14.097,79.167,171.936,21.946,2.709,6.492,2.788,507.475,50.158,1.07,水层,气水风险类
延1103-1,3754.0,21.954,38.571,170.178,22.076,2.673,9.572,3.374,97.935,56.408,1.03,水层,气水风险类
延1103-1,3754.125,20.819,38.85,168.435,22.141,2.684,9.564,3.351,86.403,59.932,1.03,水层,气水风险类
延1103-1,3754.25,20.806,39.138,168.201,22.258,2.698,9.889,3.236,76.471,64.472,1.03,水层,气水风险类
延1103-1,3754.375,20.463,39.421,168.58,22.319,2.71,10.332,3.045,69.728,67.869,1.03,水层,气水风险类
延1103-1,3754.5,20.593,39.688,169.075,22.357,2.72,10.764,2.848,65.739,71.365,1.03,水层,气水风险类
延1103-1,3754.625,20.854,39.93,169.587,22.385,2.729,11.105,2.753,64.759,76.335,1.03,水层,气水风险类
延1103-1,3754.75,20.971,40.15,170.377,22.405,2.737,11.487,2.818,65.326,80.606,1.03,水层,气水风险类
延1103-1,3754.875,20.781,40.354,171.491,22.436,2.747,12.047,2.966,66.155,82.354,1.03,水层,气水风险类
延1103-1,3755.0,20.794,40.545,172.564,22.549,2.755,12.864,3.001,66.669,79.439,1.03,水层,气水风险类
延1103-1,3755.125,20.642,40.721,173.197,22.775,2.757,13.696,2.884,67.667,78.253,1.03,水层,气水风险类
延1103-1,3755.25,20.194,40.884,173.572,22.955,2.75,14.282,2.73,68.788,68.928,1.03,水层,气水风险类
延1103-1,3755.375,20.763,41.029,173.897,22.99,2.737,14.516,2.642,69.803,58.58,1.03,水层,气水风险类
延1103-1,3755.5,21.552,41.155,174.243,22.848,2.721,14.445,2.651,70.929,50.912,1.03,水层,气水风险类
延1103-1,3755.625,21.454,41.257,174.648,22.577,2.704,14.25,2.701,72.534,46.696,1.03,水层,气水风险类
延1103-1,3755.75,21.585,41.34,175.122,22.286,2.691,14.134,2.763,75.243,43.875,1.03,水层,气水风险类
延1103-1,3755.875,21.193,41.407,175.631,22.084,2.684,14.153,2.846,79.138,41.479,1.03,水层,气水风险类
延1103-1,3756.0,20.968,41.46,176.14,22.071,2.688,14.194,2.967,83.276,41.216,1.03,水层,气水风险类
延960-2,3621.0,20.165,56.402,168.166,23.353,2.758,11.729,3.101,120.545,35.612,1.15,水层,气水风险类
延960-2,3621.125,20.394,56.207,170.673,23.267,2.741,11.797,3.123,119.322,33.673,1.15,水层,气水风险类
延960-2,3621.25,20.744,56.025,170.101,23.074,2.725,11.606,3.171,117.095,33.558,1.15,水层,气水风险类
延960-2,3621.375,20.898,55.858,166.829,22.884,2.715,11.126,3.287,116.32,41.842,1.15,水层,气水风险类
延960-2,3621.5,20.716,55.706,163.126,22.812,2.711,10.469,3.446,121.035,44.816,1.15,水层,气水风险类
延960-2,3621.625,20.417,55.573,161.281,22.94,2.711,9.907,3.628,133.299,50.85,1.15,水层,气水风险类
延960-2,3621.75,20.196,55.455,160.967,23.177,2.711,9.668,3.813,145.423,49.76,1.15,水层,气水风险类
延960-2,3621.875,19.948,55.354,161.414,23.392,2.708,9.81,3.935,149.67,47.185,1.15,水层,气水风险类
延960-2,3622.0,19.395,55.268,162.22,23.471,2.701,10.206,3.941,145.893,41.921,1.15,水层,气水风险类
延960-2,3622.125,18.565,55.201,163.08,23.363,2.695,10.564,3.744,143.882,41.276,1.15,水层,气水风险类
延960-2,3622.25,18.144,55.15,163.495,23.188,2.696,10.611,3.425,150.148,40.219,1.15,水层,气水风险类
延960-2,3622.375,18.441,55.113,163.48,23.068,2.704,10.228,3.14,162.24,37.854,1.15,水层,气水风险类
延960-2,3622.5,19.112,55.092,163.396,23.077,2.72,9.487,2.982,174.784,40.832,1.15,水层,气水风险类
延960-2,3622.625,19.411,55.086,162.613,23.192,2.735,8.648,2.982,185.799,45.523,1.15,水层,气水风险类
延960-2,3622.75,19.344,55.094,161.435,23.276,2.745,8.03,3.109,199.911,46.355,1.15,水层,气水风险类
延960-2,3622.875,19.378,55.115,160.979,23.236,2.748,7.764,3.316,223.679,50.575,1.15,水层,气水风险类
延960-2,3623.0,19.775,55.148,160.889,23.075,2.749,7.792,3.468,261.807,47.515,1.15,水层,气水风险类
延1059-2,3764.0,20.207,82.177,164.85,21.497,2.701,5.429,2.355,167.624,65.111,0.937,干层,非气层类
延1059-2,3764.125,19.365,82.182,161.083,21.231,2.716,4.966,2.348,173.052,79.916,0.937,干层,非气层类
延1059-2,3764.25,18.684,82.193,158.209,21.176,2.719,4.729,2.386,177.169,82.892,0.934,干层,非气层类
延1059-2,3764.375,18.522,82.21,157.357,21.278,2.711,4.74,2.433,175.182,73.287,0.929,干层,非气层类
延1059-2,3764.5,19.099,82.231,159.012,21.434,2.693,5.108,2.493,166.884,56.804,0.927,干层,非气层类
延1059-2,3764.625,20.365,82.256,162.747,21.672,2.68,5.743,2.544,160.304,48.139,0.933,干层,非气层类
延1059-2,3764.75,21.62,82.283,166.61,21.85,2.679,6.29,2.613,159.913,48.454,0.943,干层,非气层类
延1059-2,3764.875,22.435,82.312,169.08,21.801,2.686,6.417,2.668,163.528,57.516,0.948,干层,非气层类
延1059-2,3765.0,22.613,82.342,169.232,21.556,2.689,6.181,2.714,165.891,70.533,0.948,干层,非气层类
延1059-2,3765.125,22.5,82.373,166.933,21.295,2.687,5.781,2.773,162.593,85.048,0.943,干层,非气层类
延1059-2,3765.25,22.589,82.405,164.006,21.241,2.683,5.406,2.795,158.36,94.833,0.939,干层,非气层类
延1059-2,3765.375,22.995,82.437,161.955,21.369,2.681,5.175,2.753,159.946,95.256,0.937,干层,非气层类
延1059-2,3765.5,23.673,82.471,161.3,21.645,2.694,5.16,2.737,162.893,100.0,0.93,干层,非气层类
延1059-2,3765.625,24.228,82.506,161.233,22.054,2.727,5.259,2.689,162.165,100.0,0.928,干层,非气层类
延1059-2,3765.75,24.197,82.543,160.559,22.34,2.762,5.202,2.616,167.527,100.0,0.937,干层,非气层类
延1059-2,3765.875,23.647,82.581,159.183,22.228,2.782,5.083,2.567,180.09,100.0,0.945,干层,非气层类
延1059-2,3766.0,23.164,82.622,157.653,21.796,2.783,4.976,2.598,188.282,100.0,0.942,干层,非气层类
靖173,4448.0,28.002,69.767,166.658,22.5,2.657,7.781,3.392,140.674,61.625,1.08,干层,非气层类
靖173,4448.125,26.83,69.744,167.417,22.523,2.643,8.393,3.385,125.058,61.088,1.08,干层,非气层类
靖173,4448.25,24.563,69.722,168.14,22.544,2.639,8.822,3.381,111.489,53.471,1.08,干层,非气层类
靖173,4448.375,21.871,69.7,168.411,22.552,2.644,9.119,3.379,99.19,54.204,1.08,干层,非气层类
靖173,4448.5,20.258,69.677,168.574,22.557,2.656,9.284,3.379,88.535,54.714,1.08,干层,非气层类
靖173,4448.625,20.476,69.655,169.351,22.58,2.674,9.291,3.379,80.141,56.256,1.08,干层,非气层类
靖173,4448.75,22.258,69.633,171.022,22.631,2.693,9.215,3.38,73.981,58.795,1.08,干层,非气层类
靖173,4448.875,24.287,69.611,173.117,22.694,2.711,9.205,3.382,68.799,66.132,1.08,干层,非气层类
靖173,4449.0,25.793,69.589,175.18,22.756,2.726,9.357,3.383,63.929,76.043,1.08,干层,非气层类
靖173,4449.125,26.762,69.567,176.712,22.801,2.736,9.598,3.385,59.694,77.818,1.08,干层,非气层类
靖173,4449.25,27.705,69.546,177.173,22.815,2.739,9.808,3.386,56.885,64.544,1.08,干层,非气层类
靖173,4449.375,28.52,69.525,176.181,22.786,2.737,9.971,3.387,56.278,57.944,1.08,干层,非气层类
靖173,4449.5,28.976,69.504,174.169,22.725,2.732,10.157,3.386,58.921,54.745,1.08,干层,非气层类
靖173,4449.625,29.269,69.484,172.246,22.667,2.725,10.362,3.382,65.718,51.184,1.08,干层,非气层类
靖173,4449.75,29.462,69.464,170.795,22.624,2.721,10.432,3.374,77.005,50.409,1.08,干层,非气层类
靖173,4449.875,28.9,69.444,169.487,22.585,2.718,10.205,3.361,90.959,52.356,1.08,干层,非气层类
靖173,4450.0,27.371,69.425,168.117,22.543,2.717,9.632,3.344,105.139,61.795,1.08,干层,非气层类
靖66-2,4046.0,23.301,58.122,167.386,21.983,2.785,8.921,3.373,134.958,50.585,1.1,干层,非气层类
靖66-2,4046.125,23.929,57.996,167.779,22.0,2.789,9.637,3.481,124.227,47.911,1.1,干层,非气层类
靖66-2,4046.25,25.651,57.49,168.345,21.998,2.785,9.928,3.597,118.485,47.753,1.1,干层,非气层类
靖66-2,4046.375,27.351,57.469,168.553,21.987,2.779,9.945,3.636,116.877,48.602,1.1,干层,非气层类
靖66-2,4046.5,27.488,57.469,168.148,21.967,2.773,9.865,3.66,117.67,48.828,1.1,干层,非气层类
靖66-2,4046.625,25.1,56.816,167.472,21.926,2.77,9.863,3.64,116.617,47.543,1.1,干层,非气层类
靖66-2,4046.75,22.061,56.816,166.852,21.885,2.77,10.009,3.527,112.554,45.805,1.1,干层,非气层类
靖66-2,4046.875,20.137,56.816,166.382,21.864,2.781,10.271,3.402,106.82,46.053,1.1,干层,非气层类
靖66-2,4047.0,20.048,56.816,166.412,21.873,2.791,10.494,3.385,100.735,47.232,1.1,干层,非气层类
靖66-2,4047.125,20.932,56.816,166.98,21.901,2.798,10.559,3.476,94.741,48.848,1.1,干层,非气层类
靖66-2,4047.25,21.897,56.816,167.78,21.944,2.797,10.417,3.573,89.88,50.126,1.1,干层,非气层类
靖66-2,4047.375,22.085,56.816,168.348,21.999,2.794,10.08,3.639,86.926,50.632,1.1,干层,非气层类
靖66-2,4047.5,21.621,56.816,168.371,22.054,2.786,9.597,3.687,85.137,52.892,1.1,干层,非气层类
靖66-2,4047.625,21.267,56.816,167.615,22.102,2.785,9.01,3.565,84.402,56.864,1.1,干层,非气层类
靖66-2,4047.75,21.93,56.816,166.493,22.136,2.786,8.41,3.449,85.743,62.06,1.1,干层,非气层类
靖66-2,4047.875,23.339,56.816,165.541,22.152,2.79,7.891,3.365,90.156,67.747,1.1,干层,非气层类
靖66-2,4048.0,24.437,56.816,164.905,22.147,2.795,7.543,3.358,99.193,71.3,1.1,干层,非气层类
延946-3,4193.0,23.38,34.482,181.224,23.613,2.688,7.142,3.898,67.125,44.01,1.12,干层,非气层类
延946-3,4193.125,23.987,34.465,189.402,23.57,2.664,7.318,4.226,64.239,43.274,1.12,干层,非气层类
延946-3,4193.25,24.478,34.476,191.911,23.367,2.636,7.491,4.489,66.062,40.678,1.12,干层,非气层类
延946-3,4193.375,25.015,34.509,189.549,23.093,2.613,7.847,4.638,74.22,35.16,1.12,干层,非气层类
延946-3,4193.5,25.486,34.557,185.409,22.852,2.602,8.401,4.655,93.802,29.114,1.13,干层,非气层类
延946-3,4193.625,25.748,34.618,181.332,22.685,2.604,8.787,4.599,125.199,28.186,1.13,干层,非气层类
延946-3,4193.75,25.743,34.684,177.641,22.575,2.611,8.757,4.556,152.587,27.215,1.14,干层,非气层类
延946-3,4193.875,25.424,34.756,175.104,22.518,2.62,8.401,4.53,162.525,26.886,1.14,干层,非气层类
延946-3,4194.0,24.891,34.831,174.36,22.501,2.626,7.954,4.504,152.754,27.289,1.14,干层,非气层类
延946-3,4194.125,24.252,34.912,175.308,22.496,2.631,7.613,4.46,133.017,27.048,1.13,干层,非气层类
延946-3,4194.25,23.56,35.001,176.612,22.495,2.636,7.461,4.375,115.359,27.923,1.13,干层,非气层类
延946-3,4194.375,22.817,35.103,177.699,22.499,2.645,7.527,4.216,101.916,30.799,1.13,干层,非气层类
延946-3,4194.5,21.992,35.223,178.263,22.509,2.657,7.774,4.001,91.907,32.377,1.13,干层,非气层类
延946-3,4194.625,21.158,35.373,177.853,22.542,2.67,8.117,3.773,86.021,31.323,1.13,干层,非气层类
延946-3,4194.75,20.543,35.557,176.31,22.595,2.683,8.44,3.561,85.335,33.56,1.13,干层,非气层类
延946-3,4194.875,20.227,35.785,173.335,22.651,2.695,8.639,3.4,90.95,35.968,1.13,干层,非气层类
延946-3,4195.0,20.115,36.064,169.418,22.692,2.704,8.597,3.346,102.402,37.561,1.13,干层,非气层类
延946-3,4195.125,20.317,36.413,166.049,22.715,2.706,8.257,3.433,117.851,37.207,1.13,干层,非气层类
延946-3,4195.25,21.178,36.831,164.388,22.741,2.707,7.78,3.608,133.91,39.779,1.13,干层,非气层类
延946-3,4195.375,23.234,37.327,164.315,22.775,2.709,7.256,3.837,149.033,48.697,1.14,干层,非气层类
延946-3,4195.5,26.109,37.903,165.026,22.805,2.712,6.696,4.081,163.207,66.282,1.14,干层,非气层类
延946-3,4195.625,28.585,38.577,165.844,22.813,2.721,6.039,4.26,182.967,82.95,1.14,干层,非气层类
延946-3,4195.75,29.534,39.332,166.356,22.804,2.734,5.312,4.34,222.355,89.953,1.14,干层,非气层类
延946-3,4195.875,29.194,40.173,166.164,22.795,2.747,4.573,4.354,300.944,100.0,1.14,干层,非气层类
延946-3,4196.0,28.983,41.086,164.911,22.798,2.755,3.888,4.35,432.749,100.0,1.14,干层,非气层类
延1194,3921.5,83.15,49.163,191.973,23.688,2.529,14.956,2.381,42.136,100.0,0.831,干层,非气层类
延1194,3921.625,57.684,48.884,194.72,24.634,2.565,17.279,2.581,23.762,100.0,0.837,干层,非气层类
延1194,3921.75,41.987,48.64,190.932,25.151,2.617,17.46,2.795,16.751,66.833,0.923,干层,非气层类
延1194,3921.875,34.474,48.407,180.916,24.76,2.691,15.551,3.012,29.992,63.206,1.22,干层,非气层类
延1194,3922.0,31.692,48.167,168.721,23.744,2.772,12.264,3.247,75.275,74.116,1.39,干层,非气层类
延1194,3922.125,30.612,47.902,160.255,22.833,2.831,9.371,3.482,150.785,94.797,1.37,干层,非气层类
延1194,3922.25,29.894,47.612,156.672,22.481,2.861,7.825,3.671,220.765,99.858,1.27,干层,非气层类
延1194,3922.375,30.907,47.311,156.028,22.417,2.869,7.503,3.788,238.737,96.224,1.15,干层,非气层类
延1194,3922.5,36.911,47.021,155.835,22.417,2.858,7.623,3.846,226.303,86.762,1.06,干层,非气层类
延405,3252.0,25.087,-67.445,161.935,23.513,2.741,8.093,2.969,106.58,100.0,1.07,干层,非气层类
延405,3252.125,24.433,-67.686,162.433,23.567,2.741,8.271,3.014,100.574,100.0,1.07,干层,非气层类
延405,3252.25,23.477,-68.189,162.684,23.575,2.75,8.278,3.009,96.529,100.0,1.06,干层,非气层类
延405,3252.375,23.044,-68.445,162.238,23.538,2.756,8.22,2.962,93.926,100.0,1.06,干层,非气层类
延405,3252.5,22.564,-68.478,160.774,23.513,2.76,8.227,2.947,93.734,100.0,1.06,干层,非气层类
延405,3252.625,22.576,-68.478,159.493,23.503,2.76,8.348,2.964,93.509,100.0,1.05,干层,非气层类
延405,3252.75,22.668,-68.478,159.395,23.558,2.758,8.568,2.982,92.441,100.0,1.05,干层,非气层类
延405,3252.875,22.703,-68.478,160.553,23.627,2.753,8.773,2.983,87.397,100.0,1.04,干层,非气层类
延405,3253.0,22.51,-68.478,162.957,23.789,2.745,9.229,2.994,77.675,100.0,1.03,干层,非气层类
延405,3253.125,22.525,-68.391,164.322,23.9,2.735,9.64,3.059,72.088,100.0,1.03,干层,非气层类
延405,3253.25,23.081,-67.922,165.885,23.901,2.731,9.783,3.108,67.488,100.0,1.03,干层,非气层类
延405,3253.375,24.293,-67.493,165.594,23.785,2.733,9.786,3.216,62.523,100.0,1.03,干层,非气层类
延405,3253.5,25.051,-67.391,164.72,23.638,2.74,9.475,3.439,60.876,100.0,1.03,干层,非气层类
延405,3253.625,25.862,-67.391,162.784,23.574,2.751,9.168,3.614,62.088,100.0,1.03,干层,非气层类
延405,3253.75,25.858,-67.391,161.803,23.526,2.759,8.731,3.891,63.064,100.0,1.03,干层,非气层类
延405,3253.875,25.681,-67.391,160.466,23.515,2.769,8.747,4.044,66.128,100.0,1.03,干层,非气层类
延405,3254.0,25.97,-67.391,159.666,23.519,2.774,8.985,4.067,70.094,100.0,1.02,干层,非气层类
延405,3254.125,26.234,-67.391,159.301,23.536,2.775,9.573,4.059,71.065,100.0,1.02,干层,非气层类
延405,3254.25,26.657,-67.391,158.614,23.55,2.775,9.889,4.046,71.254,100.0,1.01,干层,非气层类
延405,3254.375,27.392,-67.391,157.826,23.587,2.772,10.113,3.965,70.807,100.0,1.01,干层,非气层类
延405,3254.5,27.991,-67.391,157.294,23.643,2.765,10.1,4.06,70.246,100.0,1.01,干层,非气层类
延405,3254.625,29.124,-67.391,156.263,23.676,2.757,10.057,4.261,69.54,100.0,1,干层,非气层类
延405,3254.75,30.227,-67.391,155.405,23.72,2.757,10.096,4.636,69.052,100.0,1,干层,非气层类
延405,3254.875,30.78,-67.391,155.088,23.764,2.762,10.383,4.697,68.371,100.0,1,干层,非气层类
延405,3255.0,31.121,-67.391,154.869,23.803,2.768,10.608,4.565,66.862,100.0,1.01,干层,非气层类
延405,3255.125,29.924,-67.478,155.165,23.966,2.767,10.881,4.16,66.0,98.265,1.01,干层,非气层类
